,serum,virus,replicate,concentration,fraction infectivity
500,M02-day-36,post-depletion,1,0.0001563,0.8733
501,M02-day-36,post-depletion,1,3.91E-05,1.006
502,M02-day-36,post-depletion,1,9.77E-06,0.9148
503,M02-day-36,post-depletion,1,2.44E-06,1.044
504,M02-day-36,post-depletion,2,0.04,0.2322
505,M02-day-36,post-depletion,2,0.01,0.612
506,M02-day-36,post-depletion,2,0.0025,0.6087
507,M02-day-36,post-depletion,2,0.000625,0.8234
508,M02-day-36,post-depletion,2,0.0001563,0.8926
509,M02-day-36,post-depletion,2,3.91E-05,0.995
510,M02-day-36,post-depletion,2,9.77E-06,0.9713
511,M02-day-36,post-depletion,2,2.44E-06,1.075
